datetime,히터1 전력 사용량,히터1 가스 사용량,히터2 전력 사용량,히터2 가스 사용량,에너지사용량
2023-01-06 15:00:00,1.5603537961032985,2.6883193767956204,3.4088895574840405,2.5761088729765813,18.43730224119382
2023-01-06 16:00:00,3.000016390529308,2.56444010690632,1.5458496858566146,1.4378421524782883,15.388768255061247
2023-01-06 17:00:00,2.125441616765068,2.825778800975537,1.6673842190491763,2.9450852389666373,19.737143704445558
2023-01-06 18:00:00,3.303184334165077,1.6121747751843916,4.2989632677684995,1.3384716018251255,16.71620301105938
2023-01-06 19:00:00,1.3187521860479858,1.8230863778147495,3.194588670015459,2.244405606683385,19.280000037491796
2023-01-06 20:00:00,2.321656068139816,2.025082032006397,4.246541243662865,2.03215121811941,17.943758142765176
2023-01-06 21:00:00,3.585847254120572,2.653643530169938,4.916627597565036,1.3700096081253461,17.773382682097917
2023-01-06 22:00:00,4.5054447211805435,2.0459196648511297,1.6041393864148077,2.855870929412596,17.05486043144913
2023-01-06 23:00:00,1.5395409678209138,2.9625739175201558,2.974626837624822,1.972827665730177,16.062051125026684
2023-01-07 00:00:00,2.2897206627061353,2.789297293123669,3.5934047241275437,1.573094122499892,16.153986632328014
2023-01-07 01:00:00,4.515187980201327,1.1678889211217902,4.0685984036978144,1.2663991552715093,15.383714869375481
2023-01-07 02:00:00,3.3073470107966823,1.861122253782829,3.0781041711014554,1.3717284700902324,18.89777216648706
2023-01-07 03:00:00,4.22997469303429,1.2529484609091737,3.4728015784095003,2.3671421319941897,19.658624529840537
2023-01-07 04:00:00,1.9380612932438872,1.6111903090510986,1.534302370732318,1.27555450841205,17.91994709550074
2023-01-07 05:00:00,4.498424535141762,2.684485626527832,2.419899308753043,1.5811171292893993,17.54133333054528
2023-01-07 06:00:00,3.315707584838952,1.2285976689400986,1.509385618215903,1.7375869316687995,15.748600745271792
2023-01-07 07:00:00,4.532972782097534,2.4208565559713806,3.4375112164035255,2.3810733206491204,15.355856495867073
2023-01-07 08:00:00,4.5080250713573005,2.960052316227512,2.1609315659086694,1.7589610814707235,19.403012754129875
2023-01-07 09:00:00,1.6202466029287859,2.7114618277256524,2.6667885410733403,2.5175312158380017,15.540177334148732
2023-01-07 10:00:00,1.1533893239709143,1.3757751544450465,4.673683631509258,2.5750431736745947,17.477028105095798
2023-01-07 11:00:00,2.15291576110934,1.7747239880436905,2.6934428348356954,1.3682924226971356,19.07614778821459
2023-01-07 12:00:00,2.2758988245869376,1.1921694163332186,1.8505639641864522,1.7764958359366494,18.74857696362071
2023-01-07 13:00:00,1.4203569701489052,2.0643089988538437,4.810009986570249,1.0921950292683917,18.810771555990417
2023-01-07 14:00:00,1.6102506708852102,1.634844374494387,4.362746377794042,2.0485142848306293,18.475482274669954
2023-01-07 15:00:00,2.3680596697219403,2.976778637775861,2.112963765471398,2.801122298479093,18.871217595715915
2023-01-07 16:00:00,4.823274044902869,1.249129544563015,3.0044292104711996,2.7553817222260273,15.678027913920209
2023-01-07 17:00:00,2.064720194265894,2.666160686899567,2.0783105726529225,2.0989425355461497,16.601786025876375
2023-01-07 18:00:00,4.989439182979952,2.169064916851208,1.7268229516800089,2.344772807671508,16.62445393967723
2023-01-07 19:00:00,3.139194316075813,1.040910324202304,4.318300400394632,2.274116648637248,17.324955037947152
2023-01-07 20:00:00,2.936029779305722,1.0287527238429366,1.9382393933842508,1.461599277249793,17.98192008078834
2023-01-07 21:00:00,4.709156792208598,2.2431131267481046,3.104152698443846,1.5490426732406732,17.017480098594547
2023-01-07 22:00:00,2.325387863624889,1.9438428413100675,3.813435531345024,2.2700767651067597,18.162639457324328
2023-01-07 23:00:00,3.4717147798105548,1.6357255619871978,1.3662488406088626,1.6433510154630016,19.116879992369267
2023-01-08 00:00:00,4.079747747595085,2.5836287287313198,2.3874259719995647,2.3257053537479973,17.729309326135613
2023-01-08 01:00:00,1.8685277462642653,1.1133382338546103,3.5823833347940988,1.438083829039806,17.19005823424739
2023-01-08 02:00:00,3.21390121495696,1.3531086142195528,1.9135728600631063,2.0849954154713375,18.51698091723626
2023-01-08 03:00:00,1.5846031958155948,1.6541026065988529,1.619777487397951,1.483766047632593,16.846665412068752
2023-01-08 04:00:00,2.8349368820358984,2.9428808652065186,1.1263705924309662,2.4420681128833195,18.82321106954121
2023-01-08 05:00:00,1.6250323633040846,2.910217780154597,2.7146800514750207,1.31604548965775,19.181794400021637
2023-01-08 06:00:00,2.6847676211872193,2.099948321033218,4.238280477274991,2.0936516015604596,19.76607167845647
2023-01-08 07:00:00,1.5125920384172078,1.199373704730286,2.059918978343037,2.3905783044006332,17.846132302689444
2023-01-08 08:00:00,4.7047023643084565,2.844928187178936,4.300091498951826,1.4499359787215724,15.932463675488115
2023-01-08 09:00:00,4.13419824719894,2.4887321241147795,2.524839534891434,1.863337228068208,15.11794917562785
2023-01-08 10:00:00,3.6990614646307205,1.5458162832310518,2.6133401263009297,2.6519856339491894,16.697684042685214
2023-01-08 11:00:00,1.710990728690256,2.7559348512912436,4.061059516128403,1.2033182631010637,16.997927015081423
2023-01-08 12:00:00,4.02879395072134,1.6924127890816967,4.710000318866733,1.118753414091929,17.73663834792998
2023-01-08 13:00:00,1.429588491381128,1.399906802602269,4.020314584373853,2.723252558316843,19.47022794456157
2023-01-08 14:00:00,2.560297690777087,2.8070104133438596,2.0860661879198803,1.0957744975352788,16.60174801980592
2023-01-08 15:00:00,1.459555225191464,1.0851923150442728,1.8725440882007987,1.213715814681668,17.886534140346164
2023-01-08 16:00:00,1.9931817606119049,1.0650746623606109,1.9492311412131933,1.4492441334428683,18.26522562524843
2023-01-08 17:00:00,1.9182787750267853,1.4348461727464228,1.5541618702545166,1.9993645808276086,15.293764428433251
2023-01-08 18:00:00,3.540972778229927,2.082304257811468,2.187439037723927,2.264728561921869,15.23248616620886
2023-01-08 19:00:00,3.5367292368297014,1.352637182290066,4.704634284492769,2.3384350152385167,15.92033300831022
2023-01-08 20:00:00,1.8897581611752674,1.384815015335257,2.992338997195855,1.6762753627354483,17.373710791903633
2023-01-08 21:00:00,2.301657011243036,1.7377962958078674,1.7661647279861032,2.7344677165200633,15.991160211006314
2023-01-08 22:00:00,4.684829951874689,2.238020348851874,4.006817044143498,1.5758564162203712,15.438497889196695
2023-01-08 23:00:00,1.3286791079229925,2.5321504044552214,1.9847950473657243,1.2324545508751414,16.724594996442615
2023-01-09 00:00:00,1.0203246561283126,2.3353367581272324,3.013110398424723,2.3829041569994516,16.531706929607473
2023-01-09 01:00:00,1.9137870746949912,2.4796301496786404,2.3892950270513507,2.6556317569012684,18.871159849712203
2023-01-09 02:00:00,1.3699144996981203,1.286827193254077,1.3805744194142822,2.2079469261342943,17.44906987074104
2023-01-09 03:00:00,2.223059609127558,2.061353456958269,2.1470190576865513,2.584182371493535,15.314232248525835
2023-01-09 04:00:00,4.173705227975388,1.3492193238943966,3.008111329270351,2.9068715215438155,18.200857637465877
2023-01-09 05:00:00,3.3910036281153815,1.9879887751406264,4.117453563324434,1.0615493431139278,17.375692385725092
2023-01-09 06:00:00,4.69521728379108,1.3785679910965027,3.9911427702451445,2.821979473669688,19.093370888231398
2023-01-09 07:00:00,4.224119343628277,1.1503862643126248,1.8956124244822643,1.028723157188727,15.750903945903975
2023-01-09 08:00:00,3.5559266180882254,2.5381727137568317,1.6636945908807834,2.503999689800339,18.68041048840483
2023-01-09 09:00:00,1.102866969878526,2.110723516788126,3.4057766327891437,1.871650159596034,19.066811049101766
2023-01-09 10:00:00,1.7407084596289444,1.113958385424866,4.48347921760123,1.0424258224539726,19.523220822371677
2023-01-09 11:00:00,1.7391243110668384,1.8181244415867062,4.740008297751142,1.0856187931512937,18.848732255353475
2023-01-09 12:00:00,2.341405185881667,1.3315745232290015,3.9250847985421484,2.863688478660941,15.886010150922518
2023-01-09 13:00:00,2.312748886101822,1.1238174210809349,1.37219399583921,2.3111338677234308,18.956857035070936
2023-01-09 14:00:00,1.5662339001469712,2.692116812901659,4.436129211651342,2.770402816795097,19.691368512084644
2023-01-09 15:00:00,4.2638487743741464,2.9346378365495625,3.184001317719276,1.4478947842950918,15.64623746451662
2023-01-09 16:00:00,3.66257534052344,2.605256965925259,1.4537114774119777,2.374347845113168,17.0390886193906
2023-01-09 17:00:00,3.4347153234956878,1.8402435800057,4.952077411464909,1.4059484958688224,17.756402498098566
2023-01-09 18:00:00,2.926225120706381,1.3816444633763405,3.7441626904952567,2.9530544024552157,15.603748099584422
2023-01-09 19:00:00,4.522214565387546,1.1593436590511816,1.254806169345597,2.864712701106436,18.925108783846895
2023-01-09 20:00:00,4.272892988381599,2.008454528561513,1.6117258655474629,2.8672351263688247,15.492751249219019
2023-01-09 21:00:00,4.622093676584983,1.219915464256922,3.520412783610334,2.5128650350722035,15.751502685889868
2023-01-09 22:00:00,1.5969444287323848,1.021411461176504,3.66706351157957,2.010629164194341,17.77736630320866
2023-01-09 23:00:00,4.900878971075105,1.5729074292301846,3.6695393324515204,2.602740642278543,18.87412458258817
2023-01-10 00:00:00,4.765612965271298,2.8577972666415614,1.5513281569874589,1.2912308049464103,18.86514016811607
2023-01-10 01:00:00,4.325855094550407,1.9756638880838575,3.137001541905272,2.4505739363878845,19.055473994898474
2023-01-10 02:00:00,2.493333567328683,1.7405556587381117,3.162752711415837,1.132737520088453,18.817439445933
2023-01-10 03:00:00,3.338130812528362,2.687632927996168,2.5039764481275593,2.689544413804864,18.200514773474232
2023-01-10 04:00:00,1.5856680497378544,1.4040315923236737,4.747348253416865,2.397575097891327,17.153736018453365
2023-01-10 05:00:00,4.70734707400363,1.4448548770876022,2.3318601451462753,2.9642394841452724,17.747632690493454
2023-01-10 06:00:00,3.974537384389828,2.289235381503252,3.37438304559628,2.594808933426166,15.715938084159419
2023-01-10 07:00:00,2.582516536322518,2.5767326040101404,3.79537738889891,2.0796343917150386,15.777855350063183
2023-01-10 08:00:00,2.0313943815633015,2.193852414106896,3.7261434430438256,2.8979930067012827,17.508353623346714
2023-01-10 09:00:00,4.940451947080208,2.6846833494977553,4.605842216453595,1.932792740948318,16.809651840682044
2023-01-10 10:00:00,4.917736028725857,1.1748737932847448,4.902944434670009,1.0354635260773029,16.289465001159343
2023-01-10 11:00:00,1.2108414679052615,2.7102642193137427,2.653448126254073,2.3349790402127653,18.521538064879195
2023-01-10 12:00:00,3.1702996843106863,1.4156778870087359,3.9393698165177367,1.5297614086571922,15.14629231242822
2023-01-10 13:00:00,1.9318325588306333,1.6567307502711155,4.376677877348198,2.5713973381931003,17.876933943264106
2023-01-10 14:00:00,3.4609613872603546,1.372381154168538,3.0273472049996317,1.3173715428181094,15.164170106059968
2023-01-10 15:00:00,1.1676656495673168,1.2517142166361157,4.060197594762486,1.7163569310930136,16.024932301879527
2023-01-10 16:00:00,2.25372624062852,2.362490432185852,1.4609177157589248,2.119877043833065,17.17324820123518
2023-01-10 17:00:00,2.677564133919277,1.6855697479408944,2.6608785793267367,1.019022902399402,15.078134941963963
2023-01-10 18:00:00,3.9874169680820386,2.478642336865417,2.4386065673057002,2.1620951613238946,15.466658513457817
2023-01-10 19:00:00,1.8016568007932459,1.09169069171212,1.0042361842612428,1.7134189587747182,18.04096488993594
2023-01-10 20:00:00,3.111698044594423,1.5000835506883667,4.423663943255671,2.843538227508372,17.528860203111634
2023-01-10 21:00:00,4.752450012377928,1.0503641446863472,2.7955313607972125,2.424015990073985,16.6175629870972
2023-01-10 22:00:00,3.575188732086559,1.2704023051619773,1.849079343732663,2.68912851982123,19.516222102870177
2023-01-10 23:00:00,4.7108464969335895,2.751193455555,4.762653466337876,1.118388450352089,18.589881714715123
2023-01-11 00:00:00,1.6655460057467089,1.7023188544501453,4.780114956231815,1.3631016180059534,16.75463379695194
2023-01-11 01:00:00,4.697782234439367,2.258910883216111,1.9411997914832066,1.16761854942392,19.49513463550192
2023-01-11 02:00:00,1.1429781251152584,2.0693243796043883,1.0354702044184556,1.859914520242632,19.19138675884695
2023-01-11 03:00:00,2.2691963924127774,1.1269173821483969,2.706103866024392,1.3586291633186263,15.173679293171196
2023-01-11 04:00:00,2.204427081541131,1.8837262256117577,1.159706243832419,2.8044538990333585,18.521419464220134
2023-01-11 05:00:00,1.0741288066298247,1.7030051181669796,2.2872326854242084,1.9818659261235536,16.74522093312255
2023-01-11 06:00:00,4.2809531328749095,2.3412198118109497,2.479839085452458,2.616363961062726,17.372823578105567
2023-01-11 07:00:00,3.732904965559142,2.2447645330889547,3.972896609387003,2.9170978647405903,15.834152948455115
2023-01-11 08:00:00,2.398789107290035,2.919752834866481,1.3111523492052055,1.0367305951382928,19.169289349191484
2023-01-11 09:00:00,3.0934152807410427,2.438238912947263,3.6020017470178542,2.6592114633645565,15.454245759586835
2023-01-11 10:00:00,1.8294624499918641,2.427036587677631,3.6124230485325937,1.451230755549341,19.966527969940078
