datetime,운용효율
2023-01-03 19:00:00,48.71662344601996
2023-01-03 20:00:00,106.79511167316952
2023-01-03 21:00:00,129.7677432012526
2023-01-03 22:00:00,138.14158751381822
2023-01-03 23:00:00,119.3827738426445
2023-01-04 00:00:00,103.08835007523871
2023-01-04 01:00:00,103.20476000283409
2023-01-04 02:00:00,112.88953452707183
2023-01-04 03:00:00,58.33189878769569
2023-01-04 04:00:00,110.24022013576982
2023-01-04 05:00:00,75.91535864417368
2023-01-04 06:00:00,121.89682891087179
2023-01-04 07:00:00,87.73053338019366
2023-01-04 08:00:00,107.60309234483059
2023-01-04 09:00:00,61.25776828377177
2023-01-04 10:00:00,87.08733335379635
2023-01-04 11:00:00,105.76837487271226
2023-01-04 12:00:00,104.99230381050249
2023-01-04 13:00:00,105.27454484997756
2023-01-04 14:00:00,144.39527198106765
2023-01-04 15:00:00,85.95198954205037
2023-01-04 16:00:00,124.7457607118918
2023-01-04 17:00:00,117.2903423528665
2023-01-04 18:00:00,126.0988159631028
2023-01-04 19:00:00,43.886088769183175
2023-01-04 20:00:00,114.22680572420813
2023-01-04 21:00:00,114.63369386537909
2023-01-04 22:00:00,49.134687022184394
2023-01-04 23:00:00,113.623848700143
2023-01-05 00:00:00,89.36129171489546
2023-01-05 01:00:00,90.8513969794057
2023-01-05 02:00:00,117.18644967098689
2023-01-05 03:00:00,103.72295865440306
2023-01-05 04:00:00,140.86967697878035
2023-01-05 05:00:00,88.36742453011763
2023-01-05 06:00:00,109.76700624352199
2023-01-05 07:00:00,80.65541913391402
2023-01-05 08:00:00,110.51932688931078
2023-01-05 09:00:00,133.81068171617343
2023-01-05 10:00:00,122.39429979153697
2023-01-05 11:00:00,124.47530615871719
2023-01-05 12:00:00,76.747306198408
2023-01-05 13:00:00,142.7842353156919
2023-01-05 14:00:00,80.3660088086264
2023-01-05 15:00:00,57.05720419420557
2023-01-05 16:00:00,66.06320209291039
2023-01-05 17:00:00,61.23445408387077
2023-01-05 18:00:00,102.6281942393434
2023-01-05 19:00:00,118.05834475367205
2023-01-05 20:00:00,80.64659407053348
2023-01-05 21:00:00,72.09049054019641
2023-01-05 22:00:00,46.05101939598542
2023-01-05 23:00:00,77.57547768242736
2023-01-06 00:00:00,70.32842848359695
2023-01-06 01:00:00,134.43953179609392
2023-01-06 02:00:00,102.60966109967289
2023-01-06 03:00:00,80.32937593263928
2023-01-06 04:00:00,97.16467312602587
2023-01-06 05:00:00,128.72970295356308
2023-01-06 06:00:00,108.24035649592157
2023-01-06 07:00:00,113.11077758895053
2023-01-06 08:00:00,62.734305193379775
2023-01-06 09:00:00,110.95797335390418
2023-01-06 10:00:00,113.82453960522571
2023-01-06 11:00:00,72.99025855116898
2023-01-06 12:00:00,110.08828907077421
2023-01-06 13:00:00,61.92189425442868
2023-01-06 14:00:00,117.55141805691505
2023-01-06 15:00:00,88.83748182776475
2023-01-06 16:00:00,83.19191605443756
2023-01-06 17:00:00,78.05471629805733
2023-01-06 18:00:00,68.70409458480933
2023-01-06 19:00:00,117.1654249792993
2023-01-06 20:00:00,68.1439000189234
2023-01-06 21:00:00,122.0074939123619
2023-01-06 22:00:00,52.15224332189942
2023-01-06 23:00:00,67.80485127292751
2023-01-07 00:00:00,73.16425093391614
2023-01-07 01:00:00,82.5306870861152
2023-01-07 02:00:00,57.23821002306028
2023-01-07 03:00:00,47.25712850132477
2023-01-07 04:00:00,65.44139643409872
2023-01-07 05:00:00,67.05730463007092
2023-01-07 06:00:00,128.41901822716872
2023-01-07 07:00:00,134.73633968106543
2023-01-07 08:00:00,39.316528136865934
2023-01-07 09:00:00,91.61329091381508
2023-01-07 10:00:00,44.64976179064128
2023-01-07 11:00:00,49.71626847582436
2023-01-07 12:00:00,117.11022833687855
2023-01-07 13:00:00,99.06768228893226
2023-01-07 14:00:00,47.243151455814385
2023-01-07 15:00:00,74.21352788609242
2023-01-07 16:00:00,86.36979433734348
2023-01-07 17:00:00,122.80871729921452
2023-01-07 18:00:00,101.79656658750132
2023-01-07 19:00:00,96.60742756282436
2023-01-07 20:00:00,114.87519297263755
2023-01-07 21:00:00,43.50588525614258
2023-01-07 22:00:00,54.37632903591499
2023-01-07 23:00:00,62.76897315754306
2023-01-08 00:00:00,60.86452821547219
2023-01-08 01:00:00,118.25264583666954
2023-01-08 02:00:00,64.40839078171514
2023-01-08 03:00:00,82.50393970557475
2023-01-08 04:00:00,97.9586281155821
2023-01-08 05:00:00,51.8761501475627
2023-01-08 06:00:00,39.925557695647136
2023-01-08 07:00:00,61.13290603455798
2023-01-08 08:00:00,132.70776076208384
2023-01-08 09:00:00,134.63494483509672
2023-01-08 10:00:00,109.59290117022708
2023-01-08 11:00:00,116.19445897766315
2023-01-08 12:00:00,131.5085674601759
2023-01-08 13:00:00,52.524283246082824
2023-01-08 14:00:00,96.74106279404853
2023-01-08 15:00:00,102.9925396392417
2023-01-08 16:00:00,66.6831064967375
2023-01-08 17:00:00,80.91022996813878
2023-01-08 18:00:00,96.71937805717415
2023-01-08 19:00:00,82.94133720107325
2023-01-08 20:00:00,119.24578466307358
2023-01-08 21:00:00,57.28046731523008
2023-01-08 22:00:00,140.76064007580572
2023-01-08 23:00:00,73.39010342502309
2023-01-09 00:00:00,74.21962238418894
2023-01-09 01:00:00,94.76252335417817
2023-01-09 02:00:00,79.8027923499976
2023-01-09 03:00:00,133.36451064210382
2023-01-09 04:00:00,71.6184862825149
2023-01-09 05:00:00,116.77154740688945
2023-01-09 06:00:00,101.25460900298695
2023-01-09 07:00:00,84.02923413172523
2023-01-09 08:00:00,92.06668324210281
2023-01-09 09:00:00,117.00069620198063
2023-01-09 10:00:00,98.68844886316275
2023-01-09 11:00:00,96.23935656522255
2023-01-09 12:00:00,75.58849420774266
2023-01-09 13:00:00,69.89337127527767
2023-01-09 14:00:00,117.36450779282175
2023-01-09 15:00:00,61.320587715132795
2023-01-09 16:00:00,108.9542226463977
2023-01-09 17:00:00,54.482363688451635
2023-01-09 18:00:00,129.62503301546977
2023-01-09 19:00:00,44.921077717314795
2023-01-09 20:00:00,111.93075127685763
2023-01-09 21:00:00,80.48252942063694
2023-01-09 22:00:00,93.29104178326087
2023-01-09 23:00:00,103.18213092634947
2023-01-10 00:00:00,58.15777532023721
2023-01-10 01:00:00,70.04105306327322
2023-01-10 02:00:00,84.44979068208153
2023-01-10 03:00:00,114.95776856430078
2023-01-10 04:00:00,54.86735203970366
2023-01-10 05:00:00,98.43177476342422
2023-01-10 06:00:00,48.31462707275221
2023-01-10 07:00:00,119.6735058337483
2023-01-10 08:00:00,84.23445603395223
2023-01-10 09:00:00,105.7930775809373
2023-01-10 10:00:00,54.578132028649414
2023-01-10 11:00:00,52.55409952578883
2023-01-10 12:00:00,62.45609092254889
2023-01-10 13:00:00,75.01355674530855
2023-01-10 14:00:00,110.50061775234096
2023-01-10 15:00:00,91.54341573234711
2023-01-10 16:00:00,57.74808364156219
2023-01-10 17:00:00,74.16853846088506
2023-01-10 18:00:00,133.63508222453135
2023-01-10 19:00:00,69.56331920673095
2023-01-10 20:00:00,69.47405703302148
2023-01-10 21:00:00,113.75938273743945
2023-01-10 22:00:00,48.8780595690596
2023-01-10 23:00:00,90.613453788761
2023-01-11 00:00:00,115.77863064467581
2023-01-11 01:00:00,71.1317184763394
2023-01-11 02:00:00,118.08403257202094
2023-01-11 03:00:00,68.34204457901045
2023-01-11 04:00:00,114.31865210126541
2023-01-11 05:00:00,45.23881262863072
2023-01-11 06:00:00,96.21105758529683
2023-01-11 07:00:00,119.19881202474888
2023-01-11 08:00:00,89.71121445032361
2023-01-11 09:00:00,76.7332331347234
2023-01-11 10:00:00,111.12844244943118
2023-01-11 11:00:00,53.16815522067599
2023-01-11 12:00:00,89.16541079133407
2023-01-11 13:00:00,124.92972206740495
2023-01-11 14:00:00,82.74889295271241
2023-01-11 15:00:00,117.82494828112257
2023-01-11 16:00:00,54.422360424029435
2023-01-11 17:00:00,58.0294060451249
2023-01-11 18:00:00,82.22603044429935
2023-01-11 19:00:00,53.48715117975706
2023-01-11 20:00:00,81.77686215219505
2023-01-11 21:00:00,83.11555897598592
2023-01-11 22:00:00,68.13628445544968
2023-01-11 23:00:00,81.67344324362281
2023-01-12 00:00:00,122.21182008769539
2023-01-12 01:00:00,77.15580308341231
2023-01-12 02:00:00,75.2058976218172
2023-01-12 03:00:00,145.6852105624614
2023-01-12 04:00:00,47.18647362384689
2023-01-12 05:00:00,77.70194947042084
2023-01-12 06:00:00,103.15899749690897
2023-01-12 07:00:00,115.67595068438773
2023-01-12 08:00:00,79.44301971129667
2023-01-12 09:00:00,66.87852510541579
2023-01-12 10:00:00,102.99844821126965
2023-01-12 11:00:00,80.35022107175249
2023-01-12 12:00:00,53.16437286430239
2023-01-12 13:00:00,121.56933137987953
2023-01-12 14:00:00,135.51338894396335
2023-01-12 15:00:00,142.32062785303276
2023-01-12 16:00:00,116.14668468258381
2023-01-12 17:00:00,53.397319299976076
2023-01-12 18:00:00,57.7897637693203
2023-01-12 19:00:00,132.9178994991738
2023-01-12 20:00:00,86.05181944061337
2023-01-12 21:00:00,122.72576765767582
2023-01-12 22:00:00,92.12606681738501
2023-01-12 23:00:00,141.9347961224317
2023-01-13 00:00:00,47.4297841909773
2023-01-13 01:00:00,77.17651358787882
2023-01-13 02:00:00,74.04762686177334
2023-01-13 03:00:00,82.47089365821223
2023-01-13 04:00:00,108.45731438400378
2023-01-13 05:00:00,108.62721025424835
2023-01-13 06:00:00,85.13986288808039
2023-01-13 07:00:00,65.14633290433692
2023-01-13 08:00:00,133.96753773649687
2023-01-13 09:00:00,81.78861783351692
2023-01-13 10:00:00,116.04428894083406
2023-01-13 11:00:00,52.55106029252497
2023-01-13 12:00:00,109.99111475026658
2023-01-13 13:00:00,40.427777525096005
2023-01-13 14:00:00,102.80171397474301
2023-01-13 15:00:00,107.26393038904207
2023-01-13 16:00:00,83.6282491844788
2023-01-13 17:00:00,85.74476021069219
2023-01-13 18:00:00,43.97745780248062
2023-01-13 19:00:00,75.30953796498098
2023-01-13 20:00:00,50.03709691943685
2023-01-13 21:00:00,115.42143590235338
2023-01-13 22:00:00,52.66053803702884
2023-01-13 23:00:00,62.50259989835582
2023-01-14 00:00:00,78.9775609330346
2023-01-14 01:00:00,55.432307260283636
2023-01-14 02:00:00,120.20781419653864
2023-01-14 03:00:00,113.65420406325985
2023-01-14 04:00:00,119.96768038332718
2023-01-14 05:00:00,79.84954290554259
2023-01-14 06:00:00,110.36112544779941
2023-01-14 07:00:00,109.41174561706752
2023-01-14 08:00:00,127.4936416470148
2023-01-14 09:00:00,105.1220381894559
2023-01-14 10:00:00,96.72499439873745
2023-01-14 11:00:00,105.58787136698832
2023-01-14 12:00:00,71.35747671209681
2023-01-14 13:00:00,127.089574913371
2023-01-14 14:00:00,127.52603462975547
2023-01-14 15:00:00,82.52661470912072
2023-01-14 16:00:00,122.22567110832564
2023-01-14 17:00:00,66.45234731753445
2023-01-14 18:00:00,94.72756824528574
2023-01-14 19:00:00,68.84100506618677
2023-01-14 20:00:00,109.57544179356393
2023-01-14 21:00:00,52.532697145357346
2023-01-14 22:00:00,150.7694343332058
2023-01-14 23:00:00,100.5914749356322
2023-01-15 00:00:00,101.867790609822
2023-01-15 01:00:00,129.09239290994012
2023-01-15 02:00:00,142.01762169358173
2023-01-15 03:00:00,123.73159783629286
2023-01-15 04:00:00,107.55265677133087
2023-01-15 05:00:00,45.66949955570386
2023-01-15 06:00:00,124.03761828483313
2023-01-15 07:00:00,119.5658122261092
2023-01-15 08:00:00,100.87176413916697
2023-01-15 09:00:00,76.27762762853898
2023-01-15 10:00:00,49.52782166559934
2023-01-15 11:00:00,66.23174445781241
2023-01-15 12:00:00,112.1231596578688
2023-01-15 13:00:00,97.13623786715921
2023-01-15 14:00:00,106.4742929895941
2023-01-15 15:00:00,122.27935547676809
2023-01-15 16:00:00,134.95081732686907
2023-01-15 17:00:00,118.76322603785319
2023-01-15 18:00:00,98.2234321226897
2023-01-15 19:00:00,64.57757944459101
2023-01-15 20:00:00,101.62232540182688
2023-01-15 21:00:00,96.41589510985675
2023-01-15 22:00:00,61.35184123096417
2023-01-15 23:00:00,114.43641351333879
2023-01-16 00:00:00,102.00823452988342
2023-01-16 01:00:00,52.9357793403384
2023-01-16 02:00:00,81.27165700604627
2023-01-16 03:00:00,60.969628369130724
2023-01-16 04:00:00,118.68728363099608
2023-01-16 05:00:00,64.46232772862933
2023-01-16 06:00:00,98.27989447278225
2023-01-16 07:00:00,49.26442405254647
2023-01-16 08:00:00,114.68465451879673
2023-01-16 09:00:00,69.97558050861217
2023-01-16 10:00:00,64.83654770178813
2023-01-16 11:00:00,74.87103046932437
2023-01-16 12:00:00,65.5322876019815
2023-01-16 13:00:00,58.68954450058179
2023-01-16 14:00:00,91.45824154133435
2023-01-16 15:00:00,149.46081447203693
2023-01-16 16:00:00,130.74408390093075
2023-01-16 17:00:00,52.75700834103872
2023-01-16 18:00:00,118.07420931811927
2023-01-16 19:00:00,135.54336896047656
2023-01-16 20:00:00,101.11958438866071
2023-01-16 21:00:00,61.49118264593733
2023-01-16 22:00:00,104.68581572680495
2023-01-16 23:00:00,51.089575437545875
2023-01-17 00:00:00,74.43191117833116
2023-01-17 01:00:00,94.1144779474853
2023-01-17 02:00:00,115.53027666177074
2023-01-17 03:00:00,96.6463868237554
2023-01-17 04:00:00,150.9832930694438
2023-01-17 05:00:00,119.03190507434549
2023-01-17 06:00:00,46.284275380729696
2023-01-17 07:00:00,141.08634452632262
2023-01-17 08:00:00,86.09244041506608
2023-01-17 09:00:00,79.97929945142026
2023-01-17 10:00:00,104.41830483869748
2023-01-17 11:00:00,137.3039252898524
2023-01-17 12:00:00,74.9439305227215
2023-01-17 13:00:00,55.15015412300885
2023-01-17 14:00:00,86.07839047831283
2023-01-17 15:00:00,72.21101632692242
2023-01-17 16:00:00,68.79810501755819
2023-01-17 17:00:00,60.90922695099297
2023-01-17 18:00:00,76.03240632976294
2023-01-17 19:00:00,63.54929952674377
2023-01-17 20:00:00,81.12640002075291
2023-01-17 21:00:00,54.70945460400333
2023-01-17 22:00:00,93.01980283539737
2023-01-17 23:00:00,81.56935591867382
2023-01-18 00:00:00,113.17839282942447
2023-01-18 01:00:00,106.00283036007032
2023-01-18 02:00:00,115.76595456958063
2023-01-18 03:00:00,104.190567815647
2023-01-18 04:00:00,98.00712649357398
2023-01-18 05:00:00,74.37219406789426
2023-01-18 06:00:00,107.74141537975242
2023-01-18 07:00:00,99.29330529261803
2023-01-18 08:00:00,96.89575999979313
2023-01-18 09:00:00,39.37686579113139
2023-01-18 10:00:00,47.6277050487024
2023-01-18 11:00:00,70.55693133785235
2023-01-18 12:00:00,61.928233496036064
2023-01-18 13:00:00,39.85806798523863
2023-01-18 14:00:00,60.763431871149166
2023-01-18 15:00:00,152.93295365668686
2023-01-18 16:00:00,56.60629977388165
2023-01-18 17:00:00,121.02106392856919
2023-01-18 18:00:00,131.04672105021118
2023-01-18 19:00:00,112.81702018517096
2023-01-18 20:00:00,107.82379356718452
2023-01-18 21:00:00,126.48320260179347
2023-01-18 22:00:00,82.9380853774628
2023-01-18 23:00:00,120.17952434602785
2023-01-19 00:00:00,57.29437568751036
2023-01-19 01:00:00,39.98159913971789
2023-01-19 02:00:00,95.45209495201405
2023-01-19 03:00:00,78.3349564318793
2023-01-19 04:00:00,78.94583938402809
2023-01-19 05:00:00,141.55329806615862
2023-01-19 06:00:00,116.2577785684669
2023-01-19 07:00:00,103.98637190059539
2023-01-19 08:00:00,64.19360716809435
2023-01-19 09:00:00,90.32937836192912
2023-01-19 10:00:00,121.30518822861885
2023-01-19 11:00:00,115.58797273538934
2023-01-19 12:00:00,82.77371537759029
2023-01-19 13:00:00,99.28340338616498
2023-01-19 14:00:00,121.48144972720578
2023-01-19 15:00:00,70.62695119582486
2023-01-19 16:00:00,79.60398734721242
2023-01-19 17:00:00,88.59879968159046
2023-01-19 18:00:00,114.5827595446817
2023-01-19 19:00:00,44.791586631019555
2023-01-19 20:00:00,59.710868791174725
2023-01-19 21:00:00,133.7213976623067
2023-01-19 22:00:00,100.45657278517743
2023-01-19 23:00:00,46.517384216638135
2023-01-20 00:00:00,153.94596980859797
2023-01-20 01:00:00,105.9626729120411
2023-01-20 02:00:00,61.88518076221783
2023-01-20 03:00:00,54.623907798946625
2023-01-20 04:00:00,129.79018647615328
2023-01-20 05:00:00,91.47820793363492
2023-01-20 06:00:00,107.31947477385074
2023-01-20 07:00:00,67.15556199077258
2023-01-20 08:00:00,127.7548413517246
2023-01-20 09:00:00,109.31291324797179
2023-01-20 10:00:00,125.63886194294417
2023-01-20 11:00:00,130.60011025338332
2023-01-20 12:00:00,139.38180324823463
2023-01-20 13:00:00,152.71317505441763
2023-01-20 14:00:00,67.06827561502708
2023-01-20 15:00:00,83.55207766198053
2023-01-20 16:00:00,59.136847570874046
2023-01-20 17:00:00,50.28005971422728
2023-01-20 18:00:00,111.56695291105525
2023-01-20 19:00:00,73.50518505890936
2023-01-20 20:00:00,107.87004823903506
2023-01-20 21:00:00,92.90411015629448
2023-01-20 22:00:00,67.14111568488694
2023-01-20 23:00:00,75.70348940585328
2023-01-21 00:00:00,116.23383709539743
2023-01-21 01:00:00,103.21278757138663
2023-01-21 02:00:00,115.58309287406325
2023-01-21 03:00:00,107.92894759323403
2023-01-21 04:00:00,135.04591748782255
2023-01-21 05:00:00,150.62297882882623
2023-01-21 06:00:00,78.59902656263145
2023-01-21 07:00:00,120.98829586809646
2023-01-21 08:00:00,47.04807624102545
2023-01-21 09:00:00,95.3925086990367
2023-01-21 10:00:00,76.60483083601989
2023-01-21 11:00:00,85.7908877786954
2023-01-21 12:00:00,44.778018479010335
2023-01-21 13:00:00,122.1080741855787
2023-01-21 14:00:00,100.73507068561015
2023-01-21 15:00:00,47.5841682999517
2023-01-21 16:00:00,71.7080733273764
2023-01-21 17:00:00,88.5402204810254
2023-01-21 18:00:00,106.72244384942648
2023-01-21 19:00:00,97.35798914413738
2023-01-21 20:00:00,88.75175510171927
2023-01-21 21:00:00,58.93272938020886
2023-01-21 22:00:00,123.02066544320883
2023-01-21 23:00:00,105.78650310213786
2023-01-22 00:00:00,65.3879377599253
2023-01-22 01:00:00,106.15407273910206
2023-01-22 02:00:00,106.45959773284872
2023-01-22 03:00:00,82.54660730752788
2023-01-22 04:00:00,39.032184266845896
2023-01-22 05:00:00,105.8645917273495
2023-01-22 06:00:00,116.0631925079401
2023-01-22 07:00:00,61.10205277975521
2023-01-22 08:00:00,120.41419627204093
2023-01-22 09:00:00,109.81434312938391
2023-01-22 10:00:00,112.68173827424205
2023-01-22 11:00:00,86.76999605461631
2023-01-22 12:00:00,116.42899259885135
2023-01-22 13:00:00,88.26371443028533
2023-01-22 14:00:00,69.48343232001125
2023-01-22 15:00:00,68.76311588538013
2023-01-22 16:00:00,57.406385192194406
2023-01-22 17:00:00,64.26324330619639
2023-01-22 18:00:00,115.62339051580575
2023-01-22 19:00:00,116.75659523427849
2023-01-22 20:00:00,57.30062968354972
2023-01-22 21:00:00,94.01918706702033
2023-01-22 22:00:00,141.1120191650984
2023-01-22 23:00:00,89.79830555636902
2023-01-23 00:00:00,92.4683162048165
2023-01-23 01:00:00,95.11338717745981
2023-01-23 02:00:00,103.94936491241549
2023-01-23 03:00:00,44.15429796447538
2023-01-23 04:00:00,120.8783582347843
2023-01-23 05:00:00,59.97301931064796
2023-01-23 06:00:00,79.25715576711491
2023-01-23 07:00:00,42.42274696470482
2023-01-23 08:00:00,44.33829858230422
2023-01-23 09:00:00,95.1986862291429
2023-01-23 10:00:00,97.09649316829302
2023-01-23 11:00:00,91.61006251879694
2023-01-23 12:00:00,127.23626896571531
2023-01-23 13:00:00,71.14121952847077
2023-01-23 14:00:00,69.09559287650667
2023-01-23 15:00:00,94.42348709263388
2023-01-23 16:00:00,65.54555223765497
2023-01-23 17:00:00,124.99839385304664
2023-01-23 18:00:00,87.41259421429199
2023-01-23 19:00:00,134.9864535683747
2023-01-23 20:00:00,84.36514552443666
2023-01-23 21:00:00,96.97332537465084
2023-01-23 22:00:00,99.16728354377682
2023-01-23 23:00:00,60.79784698376841
2023-01-24 00:00:00,54.498120225213704
2023-01-24 01:00:00,147.58018185426755
2023-01-24 02:00:00,88.550615860623
2023-01-24 03:00:00,125.644904483988
2023-01-24 04:00:00,92.76249420427253
2023-01-24 05:00:00,103.31220791107168
2023-01-24 06:00:00,63.516514866936895
2023-01-24 07:00:00,70.40073188989521
2023-01-24 08:00:00,105.27249285059078
2023-01-24 09:00:00,91.63174508277686
2023-01-24 10:00:00,40.17877692968255
2023-01-24 11:00:00,60.375390527174964
2023-01-24 12:00:00,50.14765731588087
2023-01-24 13:00:00,125.87665551139234
2023-01-24 14:00:00,116.28419277638329
2023-01-24 15:00:00,110.83544765484804
2023-01-24 16:00:00,117.80953654461001
2023-01-24 17:00:00,95.63714542898691
2023-01-24 18:00:00,46.495179912562534
2023-01-24 19:00:00,99.53354141442449
2023-01-24 20:00:00,68.66629603239215
2023-01-24 21:00:00,46.12567562114045
2023-01-24 22:00:00,120.78554298512955
2023-01-24 23:00:00,120.9389976431738
2023-01-25 00:00:00,90.30954015565132
2023-01-25 01:00:00,94.75962392548993
2023-01-25 02:00:00,45.47840776779461
2023-01-25 03:00:00,95.59095323877719
2023-01-25 04:00:00,124.36251834207918
2023-01-25 05:00:00,115.11497252564979
2023-01-25 06:00:00,77.33513175922693
2023-01-25 07:00:00,57.77738752221182
2023-01-25 08:00:00,88.59465662088452
2023-01-25 09:00:00,82.7690168727605
2023-01-25 10:00:00,135.76484215568797
2023-01-25 11:00:00,96.79239829600525
2023-01-25 12:00:00,85.03510734149499
2023-01-25 13:00:00,129.08709932766638
2023-01-25 14:00:00,136.10981160458354
2023-01-25 15:00:00,68.62048313559562
2023-01-25 16:00:00,86.17584568021287
2023-01-25 17:00:00,57.14314797770538
2023-01-25 18:00:00,99.66980514486144
2023-01-25 19:00:00,121.77114337839754
2023-01-25 20:00:00,106.57548146178445
2023-01-25 21:00:00,74.9029809257489
2023-01-25 22:00:00,64.17418718812011
2023-01-25 23:00:00,107.20495132754691
2023-01-26 00:00:00,65.76826313242138
2023-01-26 01:00:00,138.81058037596358
2023-01-26 02:00:00,112.9497927328309
2023-01-26 03:00:00,110.4002070062467
2023-01-26 04:00:00,72.2719833143347
2023-01-26 05:00:00,87.26177137484522
2023-01-26 06:00:00,67.69067703757487
2023-01-26 07:00:00,136.7388270618802
2023-01-26 08:00:00,88.08191108789076
2023-01-26 09:00:00,88.1855078617707
2023-01-26 10:00:00,103.91213622868273
2023-01-26 11:00:00,105.38949378054552
2023-01-26 12:00:00,135.25759319396602
2023-01-26 13:00:00,54.74985073021761
2023-01-26 14:00:00,126.94459970492655
2023-01-26 15:00:00,135.38374372183858
2023-01-26 16:00:00,118.05944985863688
2023-01-26 17:00:00,117.87284192576928
2023-01-26 18:00:00,88.31115102101111
2023-01-26 19:00:00,80.75863316644524
2023-01-26 20:00:00,42.065603901848974
2023-01-26 21:00:00,110.74077479471177
2023-01-26 22:00:00,119.5965299602122
2023-01-26 23:00:00,104.95251995795972
2023-01-27 00:00:00,56.060504325586955
2023-01-27 01:00:00,100.88928317168221
2023-01-27 02:00:00,131.96249711754078
2023-01-27 03:00:00,46.15733414055102
2023-01-27 04:00:00,93.67728905632372
2023-01-27 05:00:00,130.8207403981546
2023-01-27 06:00:00,95.47296451951428
2023-01-27 07:00:00,108.09926874587595
2023-01-27 08:00:00,129.93521012257818
2023-01-27 09:00:00,110.2825765681112
2023-01-27 10:00:00,74.66952802812118
2023-01-27 11:00:00,119.10030974134284
2023-01-27 12:00:00,120.63939695496354
2023-01-27 13:00:00,70.61516843418134
2023-01-27 14:00:00,73.07661524024573
2023-01-27 15:00:00,92.88996151504196
2023-01-27 16:00:00,124.32501026861516
2023-01-27 17:00:00,47.99153407562246
2023-01-27 18:00:00,99.0755538521491
2023-01-27 19:00:00,110.29404084185515
2023-01-27 20:00:00,90.53126425705844
2023-01-27 21:00:00,61.861425331356614
2023-01-27 22:00:00,88.04313927556153
2023-01-27 23:00:00,80.5172277036559
2023-01-28 00:00:00,116.99521959898668
2023-01-28 01:00:00,63.17494920604076
2023-01-28 02:00:00,68.03139090509141
2023-01-28 03:00:00,133.6498591188655
2023-01-28 04:00:00,116.266933011683
2023-01-28 05:00:00,67.20587999123165
2023-01-28 06:00:00,87.92627706014588
2023-01-28 07:00:00,107.58035972068367
2023-01-28 08:00:00,93.43140383524012
2023-01-28 09:00:00,47.93626543376414
2023-01-28 10:00:00,106.70076774259654
2023-01-28 11:00:00,105.27127794068078
2023-01-28 12:00:00,107.66156733813611
2023-01-28 13:00:00,87.12427549813937
2023-01-28 14:00:00,126.49264111097168
2023-01-28 15:00:00,122.56048668240211
2023-01-28 16:00:00,88.2380283006465
2023-01-28 17:00:00,113.78253225251194
